Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
2020,3,29,13.4,7.1,10.3,7.7,0.0,0.4,0.0,0.4,20.0,37.0
2020,3,30,9.5,4.6,7.1,10.9,0.0,5.0,0.0,5.0,15.0,61.0
2020,3,31,10.5,1.8,6.2,11.8,0.0,0.0,0.0,0.0,20.0,33.0
2020,4,1,8.8,1.8,5.3,12.7,0.0,1.6,0.0,1.6,0.0,0.0
2020,4,2,9.1,2.5,5.8,12.2,0.0,0.0,0.0,0.0,10.0,32.0
2020,4,3,8.8,3.3,6.1,11.9,0.0,0.0,0.0,0.0,28.0,45.0
2020,4,4,9.9,2.1,6.0,12.0,0.0,0.8,0.0,0.8,10.0,33.0
2020,4,5,10.8,2.7,6.8,11.2,0.0,0.0,0.0,0.0,30.0,32.0
2020,4,6,11.0,0.6,5.8,12.2,0.0,0.0,0.0,0.0,0.0,0.0
2020,4,7,11.9,2.7,7.3,10.7,0.0,0.0,0.0,0.0,28.0,39.0
2020,4,8,12.7,1.3,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4,9,13.0,2.4,7.7,10.3,0.0,0.0,0.0,0.0,0.0,0.0
2020,4,10,14.4,4.1,9.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0
2020,4,11,14.5,5.7,10.1,7.9,0.0,0.0,0.0,0.0,29.0,45.0
2020,4,12,14.0,0.4,7.2,10.8,0.0,0.0,0.0,0.0,0.0,0.0
2020,4,13,14.6,0.6,7.6,10.4,0.0,0.0,0.0,0.0,0.0,0.0
2020,4,14,14.6,4.1,9.4,8.6,0.0,0.0,0.0,0.0,22.0,32.0
2020,4,15,15.6,4.0,9.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0
2020,4,16,17.3,2.9,10.1,7.9,0.0,0.0,0.0,0.0,0.0,0.0
2020,4,17,15.5,6.2,10.9,7.1,0.0,0.0,0.0,0.0,0.0,0.0
2020,4,18,16.2,9.7,13.0,5.0,0.0,0.8,0.0,0.8,20.0,35.0
2020,4,19,16.4,9.2,12.8,5.2,0.0,0.0,0.0,0.0,0.0,0.0
2020,4,20,15.4,6.0,10.7,7.3,0.0,0.0,0.0,0.0,0.0,0.0
2020,4,21,13.8,7.6,10.7,7.3,0.0,0.0,0.0,0.0,13.0,35.0
2020,4,22,11.9,7.7,9.8,8.2,0.0,8.4,0.0,8.4,0.0,0.0
2020,4,23,15.4,6.7,11.1,6.9,0.0,0.0,0.0,0.0,20.0,32.0
2020,4,24,13.8,7.6,10.7,7.3,0.0,0.6,0.0,0.6,0.0,0.0
2020,4,25,16.8,10.2,13.5,4.5,0.0,3.6,0.0,3.6,15.0,52.0
2020,4,26,14.9,5.1,10.0,8.0,0.0,2.0,0.0,2.0,10.0,39.0
2020,4,27,15.7,8.7,12.2,5.8,0.0,1.4,0.0,1.4,12.0,39.0
2020,4,28,14.2,6.1,10.2,7.8,0.0,0.4,0.0,0.4,0.0,0.0
2020,4,29,14.9,5.3,10.1,7.9,0.0,3.2,0.0,3.2,18.0,42.0
2020,4,30,16.1,8.4,12.3,5.7,0.0,0.0,0.0,0.0,18.0,41.0
2020,5,1,15.3,9.2,12.3,5.7,0.0,1.4,0.0,1.4,20.0,39.0
2020,5,2,14.9,9.2,12.1,5.9,0.0,6.8,0.0,6.8,8.0,48.0
2020,5,3,13.8,6.6,10.2,7.8,0.0,0.2,0.0,0.2,19.0,46.0
2020,5,4,15.2,4.0,9.6,8.4,0.0,0.6,0.0,0.6,23.0,32.0
2020,5,5,15.5,7.3,11.4,6.6,0.0,1.2,0.0,1.2,29.0,33.0
2020,5,6,17.0,9.2,13.1,4.9,0.0,1.8,0.0,1.8,30.0,46.0
2020,5,7,15.4,4.9,10.2,7.8,0.0,0.0,0.0,0.0,30.0,37.0
2020,5,8,20.7,5.7,13.2,4.8,0.0,0.0,0.0,0.0,30.0,32.0
2020,5,9,22.0,7.6,14.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,10,22.7,9.7,16.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,11,22.5,11.1,16.8,1.2,0.0,0.4,0.0,0.4,11.0,32.0
2020,5,12,18.9,11.2,15.1,2.9,0.0,15.4,0.0,15.4,11.0,32.0
2020,5,13,17.5,11.3,14.4,3.6,0.0,1.2,0.0,1.2,0.0,0.0
2020,5,14,16.8,10.7,13.8,4.2,0.0,0.6,0.0,0.6,19.0,35.0
2020,5,15,19.0,8.2,13.6,4.4,0.0,0.0,0.0,0.0,14.0,33.0
2020,5,16,16.4,11.3,13.9,4.1,0.0,3.4,0.0,3.4,7.0,33.0
2020,5,17,17.5,10.5,14.0,4.0,0.0,5.4,0.0,5.4,7.0,52.0
2020,5,18,17.5,8.6,13.1,4.9,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,19,18.3,9.9,14.1,3.9,0.0,0.0,0.0,0.0,20.0,42.0
2020,5,20,16.9,9.9,13.4,4.6,0.0,0.0,0.0,0.0,28.0,39.0
2020,5,21,15.3,10.8,13.1,4.9,0.0,0.2,0.0,0.2,28.0,45.0
2020,5,22,16.8,11.0,13.9,4.1,0.0,0.0,0.0,0.0,28.0,39.0
2020,5,23,17.6,10.0,13.8,4.2,0.0,2.0,0.0,2.0,0.0,0.0
2020,5,24,17.4,11.3,14.4,3.6,0.0,0.8,0.0,0.8,0.0,0.0
2020,5,25,17.4,12.6,15.0,3.0,0.0,9.2,0.0,9.2,0.0,0.0
2020,5,26,17.1,12.0,14.6,3.4,0.0,0.4,0.0,0.4,29.0,39.0
2020,5,27,19.9,7.3,13.6,4.4,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,28,22.6,11.5,17.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,29,20.8,11.5,16.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,30,16.2,11.1,13.7,4.3,0.0,5.0,0.0,5.0,10.0,35.0
2020,5,31,17.2,10.3,13.8,4.2,0.0,0.0,0.0,0.0,9.0,35.0
2020,6,1,18.4,7.3,12.9,5.1,0.0,0.0,0.0,0.0,21.0,33.0
2020,6,2,15.2,10.6,12.9,5.1,0.0,4.4,0.0,4.4,10.0,32.0
2020,6,3,16.5,9.8,13.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0
2020,6,4,19.4,10.8,15.1,2.9,0.0,0.2,0.0,0.2,0.0,0.0
2020,6,5,17.9,9.5,13.7,4.3,0.0,0.0,0.0,0.0,28.0,32.0
2020,6,6,17.2,10.7,14.0,4.0,0.0,5.4,0.0,5.4,18.0,35.0
2020,6,7,18.0,8.8,13.4,4.6,0.0,0.0,0.0,0.0,27.0,41.0
2020,6,8,18.3,12.9,15.6,2.4,0.0,0.0,0.0,0.0,27.0,42.0
2020,6,9,14.3,10.6,12.5,5.5,0.0,7.8,0.0,7.8,7.0,35.0
2020,6,10,20.2,12.6,16.4,1.6,0.0,1.8,0.0,1.8,0.0,0.0
2020,6,11,20.2,13.8,17.0,1.0,0.0,0.0,0.0,0.0,11.0,32.0
2020,6,12,17.0,12.3,14.7,3.3,0.0,13.6,0.0,13.6,18.0,35.0
2020,6,13,15.9,10.8,13.4,4.6,0.0,1.0,0.0,1.0,0.0,0.0
2020,6,14,18.1,11.0,14.6,3.4,0.0,0.8,0.0,0.8,15.0,35.0
2020,6,15,14.0,11.3,12.7,5.3,0.0,5.4,0.0,5.4,0.0,0.0
2020,6,16,18.6,9.8,14.2,3.8,0.0,0.0,0.0,0.0,28.0,32.0
2020,6,17,20.9,10.2,15.6,2.4,0.0,0.0,0.0,0.0,19.0,37.0
2020,6,18,19.7,10.8,15.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0
2020,6,19,24.1,13.7,18.9,0.0,0.9,0.8,0.0,0.8,19.0,33.0
2020,6,20,20.6,15.5,18.1,0.0,0.1,5.2,0.0,5.2,0.0,0.0
2020,6,21,21.4,13.9,17.7,0.3,0.0,0.0,0.0,0.0,14.0,33.0
2020,6,22,22.5,11.6,17.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
2020,6,23,21.1,14.8,18.0,0.0,0.0,0.8,0.0,0.8,0.0,0.0
2020,6,24,20.9,15.4,18.2,0.0,0.2,4.2,0.0,4.2,29.0,32.0
2020,6,25,21.1,13.9,17.5,0.5,0.0,0.0,0.0,0.0,30.0,33.0
2020,6,26,20.8,14.2,17.5,0.5,0.0,0.4,0.0,0.4,0.0,0.0
2020,6,27,19.1,13.3,16.2,1.8,0.0,0.4,0.0,0.4,25.0,46.0
2020,6,28,21.3,10.9,16.1,1.9,0.0,0.4,0.0,0.4,28.0,32.0
2020,6,29,21.9,12.8,17.4,0.6,0.0,0.0,0.0,0.0,18.0,37.0
2020,6,30,19.8,13.5,16.7,1.3,0.0,0.6,0.0,0.6,11.0,35.0
2020,7,1,14.8,13.0,13.9,4.1,0.0,1.4,0.0,1.4,28.0,33.0
2020,7,2,18.3,12.8,15.6,2.4,0.0,1.0,0.0,1.0,13.0,42.0
2020,7,3,14.6,12.3,13.5,4.5,0.0,16.2,0.0,16.2,0.0,0.0
2020,7,4,18.9,12.3,15.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0
2020,7,5,20.2,10.2,15.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0
2020,7,6,20.9,12.2,16.6,1.4,0.0,0.0,0.0,0.0,13.0,32.0
2020,7,7,18.7,13.5,16.1,1.9,0.0,0.0,0.0,0.0,20.0,33.0
2020,7,8,20.9,13.4,17.2,0.8,0.0,0.8,0.0,0.8,13.0,33.0
2020,7,9,20.4,13.7,17.1,0.9,0.0,4.6,0.0,4.6,15.0,33.0
2020,7,10,21.4,11.4,16.4,1.6,0.0,0.0,0.0,0.0,12.0,35.0
2020,7,11,17.5,13.3,15.4,2.6,0.0,3.2,0.0,3.2,0.0,0.0
2020,7,12,20.1,11.3,15.7,2.3,0.0,0.0,0.0,0.0,20.0,35.0
2020,7,13,19.2,11.3,15.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0
2020,7,14,21.3,11.0,16.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0
2020,7,15,24.3,13.8,19.1,0.0,1.1,0.0,0.0,0.0,18.0,35.0
2020,7,16,24.4,15.0,19.7,0.0,1.7,0.0,0.0,0.0,11.0,33.0
2020,7,17,21.0,15.7,18.4,0.0,0.4,0.0,0.0,0.0,28.0,32.0
2020,7,18,22.7,11.4,17.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
2020,7,19,22.7,14.5,18.6,0.0,0.6,0.0,0.0,0.0,30.0,39.0
2020,7,20,23.8,17.2,20.5,0.0,2.5,0.0,0.0,0.0,29.0,37.0
2020,7,21,27.5,15.7,21.6,0.0,3.6,0.0,0.0,0.0,18.0,35.0
2020,7,22,24.3,15.6,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2020,7,23,21.6,14.8,18.2,0.0,0.2,0.0,0.0,0.0,12.0,37.0
2020,7,24,20.3,14.4,17.4,0.6,0.0,0.0,0.0,0.0,10.0,33.0
2020,7,25,21.5,11.1,16.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0
2020,7,26,24.2,11.6,17.9,0.1,0.0,0.0,0.0,0.0,29.0,32.0
2020,7,27,26.4,14.2,20.3,0.0,2.3,0.0,0.0,0.0,0.0,0.0
2020,7,28,23.2,15.2,19.2,0.0,1.2,0.0,0.0,0.0,19.0,32.0
2020,7,29,24.7,11.7,18.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2020,7,30,25.8,13.3,19.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0
2020,7,31,25.4,16.9,21.2,0.0,3.2,0.0,0.0,0.0,12.0,37.0
2020,8,1,24.3,14.1,19.2,0.0,1.2,0.0,0.0,0.0,14.0,37.0
2020,8,2,25.4,14.5,20.0,0.0,2.0,0.0,0.0,0.0,12.0,35.0
2020,8,3,25.7,15.1,20.4,0.0,2.4,0.0,0.0,0.0,0.0,0.0
2020,8,4,24.3,15.7,20.0,0.0,2.0,0.0,0.0,0.0,28.0,33.0
2020,8,5,26.5,14.9,20.7,0.0,2.7,0.0,0.0,0.0,12.0,33.0
2020,8,6,20.6,15.1,17.9,0.1,0.0,25.6,0.0,25.6,19.0,48.0
2020,8,7,19.5,14.0,16.8,1.2,0.0,4.6,0.0,4.6,0.0,0.0
2020,8,8,20.7,14.7,17.7,0.3,0.0,1.8,0.0,1.8,28.0,39.0
2020,8,9,21.0,10.9,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,8,10,21.7,13.0,17.4,0.6,0.0,0.0,0.0,0.0,28.0,33.0
2020,8,11,19.0,13.9,16.5,1.5,0.0,0.0,0.0,0.0,26.0,37.0
2020,8,12,19.9,13.6,16.8,1.2,0.0,0.0,0.0,0.0,29.0,37.0
2020,8,13,20.0,10.7,15.4,2.6,0.0,0.0,0.0,0.0,0.0,0.0
2020,8,14,22.2,12.0,17.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
2020,8,15,23.9,13.0,18.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2020,8,16,28.3,14.8,21.6,0.0,3.6,0.0,0.0,0.0,0.0,0.0
2020,8,17,29.3,18.1,23.7,0.0,5.7,0.0,0.0,0.0,0.0,0.0
2020,8,18,25.8,16.0,20.9,0.0,2.9,0.0,0.0,0.0,11.0,37.0
2020,8,19,24.7,14.5,19.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0
2020,8,20,22.3,15.7,19.0,0.0,1.0,6.6,0.0,6.6,12.0,39.0
2020,8,21,21.5,16.6,19.1,0.0,1.1,7.6,0.0,7.6,16.0,39.0
2020,8,22,20.3,11.7,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,8,23,20.1,13.0,16.6,1.4,0.0,0.0,0.0,0.0,28.0,35.0
2020,8,24,19.6,14.3,17.0,1.0,0.0,0.3,0.0,0.3,0.0,0.0
2020,8,25,19.8,11.0,15.4,2.6,0.0,0.0,0.0,0.0,28.0,32.0
2020,8,26,20.2,11.3,15.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0
2020,8,27,20.3,11.4,15.9,2.1,0.0,0.0,0.0,0.0,0.0,0.0
2020,8,28,21.9,12.5,17.2,0.8,0.0,0.0,0.0,0.0,29.0,42.0
2020,8,29,19.1,13.9,16.5,1.5,0.0,0.0,0.0,0.0,28.0,55.0
2020,8,30,19.7,9.4,14.6,3.4,0.0,0.0,0.0,0.0,0.0,0.0
2020,8,31,19.3,13.0,16.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,1,21.5,14.6,18.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2020,9,2,22.1,13.6,17.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,3,21.6,11.7,16.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,4,23.2,12.6,17.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,5,21.4,14.5,18.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0
2020,9,6,20.9,13.6,17.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,7,23.8,13.8,18.8,0.0,0.8,0.0,0.0,0.0,29.0,35.0
2020,9,8,23.1,9.9,16.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,9,22.7,11.0,16.9,1.1,0.0,0.0,0.0,0.0,30.0,32.0
2020,9,10,24.5,12.0,18.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2020,9,11,24.1,14.3,19.2,0.0,1.2,0.0,0.0,0.0,10.0,35.0
2020,9,12,17.6,12.7,15.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,13,16.7,11.1,13.9,4.1,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,14,17.5,11.0,14.3,3.7,0.0,1.0,0.0,1.0,0.0,0.0
2020,9,15,21.9,15.4,18.7,0.0,0.7,1.8,0.0,1.8,29.0,35.0
2020,9,16,19.9,14.4,17.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,17,19.8,15.3,17.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,18,18.6,14.5,16.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,19,18.1,13.8,16.0,2.0,0.0,2.8,0.0,2.8,0.0,0.0
2020,9,20,21.1,12.2,16.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,21,21.2,11.3,16.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,22,20.6,12.3,16.5,1.5,0.0,0.8,0.0,0.8,0.0,0.0
2020,9,23,18.0,13.8,15.9,2.1,0.0,29.6,0.0,29.6,13.0,50.0
2020,9,24,18.6,13.1,15.9,2.1,0.0,12.8,0.0,12.8,14.0,41.0
2020,9,25,18.7,13.2,16.0,2.0,0.0,7.8,0.0,7.8,14.0,54.0
2020,9,26,15.3,10.0,12.7,5.3,0.0,2.6,0.0,2.6,17.0,32.0
2020,9,27,16.8,9.2,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,28,17.1,9.6,13.4,4.6,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,29,18.8,8.6,13.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0
2020,9,30,20.4,10.6,15.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,1,18.6,11.1,14.9,3.1,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,2,19.6,8.8,14.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,3,18.5,9.7,14.1,3.9,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,4,15.4,12.6,14.0,4.0,0.0,0.2,0.0,0.2,0.0,0.0
2020,10,5,17.5,8.9,13.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,6,15.9,9.8,12.9,5.1,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,7,15.7,8.9,12.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,8,18.2,13.0,15.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,9,14.8,13.4,14.1,3.9,0.0,15.7,0.0,15.7,9.0,41.0
2020,10,10,15.6,11.5,13.6,4.4,0.0,12.0,0.0,12.0,14.0,45.0
2020,10,11,12.2,6.6,9.4,8.6,0.0,14.4,0.0,14.4,6.0,41.0
2020,10,12,13.6,8.9,11.3,6.7,0.0,0.0,0.0,0.0,28.0,61.0
2020,10,13,16.3,7.7,12.0,6.0,0.0,13.9,0.0,13.9,19.0,65.0
2020,10,14,13.9,7.1,10.5,7.5,0.0,0.0,0.0,0.0,27.0,39.0
2020,10,15,12.3,4.8,8.6,9.4,0.0,0.3,0.0,0.3,27.0,32.0
2020,10,16,14.2,9.4,11.8,6.2,0.0,2.7,0.0,2.7,6.0,35.0
2020,10,17,12.9,10.1,11.5,6.5,0.0,0.5,0.0,0.5,27.0,45.0
2020,10,18,11.9,8.4,10.2,7.8,0.0,10.8,0.0,10.8,0.0,0.0
2020,10,19,12.8,10.2,11.5,6.5,0.0,0.0,0.0,0.0,28.0,37.0
2020,10,20,12.8,7.0,9.9,8.1,0.0,0.0,0.0,0.0,29.0,37.0
2020,10,21,11.9,6.6,9.3,8.7,0.0,0.0,0.0,0.0,28.0,52.0
2020,10,22,10.3,4.5,7.4,10.6,0.0,0.0,0.0,0.0,20.0,33.0
2020,10,23,7.4,3.8,5.6,12.4,0.0,12.8,0.0,12.8,8.0,39.0
2020,10,24,9.8,0.6,5.2,12.8,0.0,0.0,0.0,0.0,9.0,33.0
2020,10,25,6.3,-4.6,0.9,17.1,0.0,0.0,0.0,0.0,7.0,35.0
2020,10,26,6.4,2.7,4.6,13.4,0.0,0.6,0.0,0.6,0.0,0.0
2020,10,27,10.2,5.2,7.7,10.3,0.0,0.0,0.0,0.0,4.0,32.0
2020,10,28,13.4,10.2,11.8,6.2,0.0,0.0,0.0,0.0,11.0,35.0
2020,10,29,13.2,10.5,11.9,6.1,0.0,0.0,0.0,0.0,9.0,32.0
2020,10,30,12.8,7.2,10.0,8.0,0.0,3.6,0.0,3.6,25.0,58.0
2020,10,31,9.9,1.2,5.6,12.4,0.0,0.0,0.0,0.0,26.0,33.0
2020,11,1,10.9,1.8,6.4,11.6,0.0,0.0,0.0,0.0,0.0,0.0
2020,11,2,14.5,1.1,7.8,10.2,0.0,0.0,0.0,0.0,0.0,0.0
2020,11,3,11.5,8.7,10.1,7.9,0.0,34.6,0.0,34.6,9.0,33.0
2020,11,4,15.5,11.4,13.5,4.5,0.0,7.2,0.0,7.2,17.0,41.0
2020,11,5,15.3,4.8,10.1,7.9,0.0,0.0,0.0,0.0,23.0,48.0
2020,11,6,9.0,4.3,6.7,11.3,0.0,0.0,0.0,0.0,30.0,55.0
2020,11,7,8.7,4.1,6.4,11.6,0.0,0.0,0.0,0.0,29.0,45.0
2020,11,8,8.3,-2.4,3.0,15.0,0.0,0.0,0.0,0.0,33.0,37.0
2020,11,9,4.4,-1.7,1.4,16.6,0.0,2.1,0.0,2.1,8.0,35.0
2020,11,10,5.8,1.2,3.5,14.5,0.0,3.7,0.0,3.7,0.0,0.0
2020,11,11,4.9,-0.6,2.2,15.8,0.0,0.0,0.0,0.0,0.0,0.0
2020,11,12,6.0,3.2,4.6,13.4,0.0,22.8,0.0,22.8,8.0,42.0
2020,11,13,8.4,4.4,6.4,11.6,0.0,31.7,0.0,31.7,29.0,59.0
2020,11,14,8.1,2.3,5.2,12.8,0.0,5.6,0.0,5.6,9.0,45.0
2020,11,15,11.6,4.7,8.2,9.8,0.0,1.3,0.0,1.3,24.0,61.0
2020,11,16,7.7,6.1,6.9,11.1,0.0,20.5,0.0,20.5,0.0,0.0
2020,11,17,14.5,4.8,9.7,8.3,0.0,4.5,0.0,4.5,15.0,65.0
2020,11,18,9.1,6.2,7.7,10.3,0.0,16.9,0.0,16.9,6.0,35.0
2020,11,19,9.0,3.7,6.4,11.6,0.0,5.3,0.0,5.3,0.0,0.0
2020,11,20,9.5,6.4,8.0,10.0,0.0,2.8,0.0,2.8,16.0,39.0
2020,11,21,9.1,1.9,5.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0
2020,11,22,7.5,1.5,4.5,13.5,0.0,2.5,0.0,2.5,0.0,0.0
2020,11,23,7.1,5.4,6.3,11.7,0.0,9.4,0.0,9.4,0.0,0.0
2020,11,24,8.6,5.0,6.8,11.2,0.0,9.5,0.0,9.5,13.0,54.0
2020,11,25,8.1,4.3,6.2,11.8,0.0,1.2,0.0,1.2,0.0,0.0
2020,11,26,8.2,4.0,6.1,11.9,0.0,2.4,0.0,2.4,16.0,35.0
2020,11,27,10.1,7.2,8.7,9.3,0.0,1.2,0.0,1.2,13.0,42.0
2020,11,28,8.5,2.3,5.4,12.6,0.0,0.0,0.0,0.0,24.0,33.0
2020,11,29,7.8,-0.5,3.7,14.3,0.0,0.2,0.0,0.2,0.0,0.0
2020,11,30,9.1,5.8,7.5,10.5,0.0,3.9,0.0,3.9,28.0,72.0
2020,12,1,7.5,0.3,3.9,14.1,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,2,7.3,-1.2,3.1,14.9,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,3,8.1,-1.4,3.4,14.6,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,4,10.0,0.1,5.1,12.9,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,5,12.3,-1.6,5.4,12.6,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,6,10.6,2.7,6.7,11.3,0.0,0.0,0.0,2.2,10.0,32.0
2020,12,7,10.0,8.6,9.3,8.7,0.0,0.0,0.0,10.8,7.0,37.0
2020,12,8,10.4,6.4,8.4,9.6,0.0,0.0,0.0,14.7,9.0,45.0
2020,12,9,9.8,4.2,7.0,11.0,0.0,0.3,0.0,0.3,0.0,0.0
2020,12,10,6.9,3.4,5.2,12.8,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,11,6.3,1.7,4.0,14.0,0.0,9.2,0.0,9.2,0.0,0.0
2020,12,12,5.8,-2.2,1.8,16.2,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,13,5.1,1.2,3.2,14.8,0.0,10.4,0.0,10.4,7.0,33.0
2020,12,14,7.8,4.7,6.3,11.7,0.0,1.5,0.0,1.5,0.0,0.0
2020,12,15,9.3,5.7,7.5,10.5,0.0,7.4,0.0,7.4,11.0,54.0
2020,12,16,9.2,7.0,8.1,9.9,0.0,7.6,0.0,7.6,7.0,42.0
2020,12,17,8.9,5.6,7.3,10.7,0.0,9.1,0.0,9.1,10.0,39.0
2020,12,18,9.0,6.0,7.5,10.5,0.0,19.7,0.0,19.7,14.0,65.0
2020,12,19,8.4,4.3,6.4,11.6,0.0,19.6,0.0,19.6,27.0,59.0
2020,12,20,9.9,4.6,7.3,10.7,0.0,0.0,0.0,0.0,19.0,54.0
2020,12,21,6.3,2.2,4.3,13.7,0.0,31.8,0.0,31.8,30.0,39.0
2020,12,22,5.8,-1.6,2.1,15.9,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,23,5.9,-2.3,1.8,16.2,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,24,3.8,-3.7,0.1,17.9,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,25,7.6,-0.2,3.7,14.3,0.0,8.1,0.0,8.1,5.0,32.0
2020,12,26,8.2,4.8,6.5,11.5,0.0,3.7,0.0,3.7,17.0,50.0
2020,12,27,6.6,3.8,5.2,12.8,0.0,6.4,0.0,6.4,0.0,0.0
2020,12,28,6.7,3.9,5.3,12.7,0.0,0.8,0.0,0.8,30.0,39.0
2020,12,29,5.6,2.4,4.0,14.0,0.0,8.2,0.0,8.2,7.0,32.0
2020,12,30,6.1,3.4,4.8,13.2,0.0,31.6,0.0,31.6,8.0,48.0
2020,12,31,7.6,5.4,6.5,11.5,0.0,6.8,0.0,6.8,8.0,33.0
2021,1,1,10.1,6.9,8.5,9.5,0.0,17.6,0.0,17.6,9.0,45.0
2021,1,2,8.8,6.9,7.9,10.1,0.0,12.7,0.0,12.7,15.0,59.0
2021,1,3,9.3,2.3,5.8,12.2,0.0,6.4,0.0,6.4,14.0,41.0
2021,1,4,7.7,3.8,5.8,12.2,0.0,18.1,0.0,18.1,10.0,48.0
2021,1,5,7.6,2.8,5.2,12.8,0.0,29.5,0.0,29.5,11.0,63.0
2021,1,6,9.9,3.5,6.7,11.3,0.0,0.2,0.0,0.2,15.0,54.0
2021,1,7,9.1,2.1,5.6,12.4,0.0,0.0,0.0,0.0,0.0,0.0
2021,1,8,7.6,1.0,4.3,13.7,0.0,9.3,0.0,9.3,4.0,39.0
2021,1,9,7.2,-0.8,3.2,14.8,0.0,0.0,0.0,0.0,4.0,41.0
2021,1,10,8.4,5.3,6.9,11.1,0.0,4.4,0.0,4.4,11.0,33.0
2021,1,11,10.1,7.8,9.0,9.0,0.0,15.2,0.0,15.2,9.0,46.0
2021,1,12,11.9,7.5,9.7,8.3,0.0,22.1,0.0,22.1,14.0,50.0
2021,1,13,12.0,3.5,7.8,10.2,0.0,3.9,0.0,3.9,27.0,91.0
2021,1,14,8.6,1.3,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1,15,10.6,4.4,7.5,10.5,0.0,2.1,0.0,2.1,6.0,45.0
2021,1,16,7.3,3.5,5.4,12.6,0.0,2.5,0.0,2.5,0.0,0.0
2021,1,17,8.1,3.5,5.8,12.2,0.0,0.7,0.0,0.7,0.0,0.0
